year_id,period_id,origin,destination,period,start,end
59_2024,9,0,0,950400,2020-03-21,2020-04-01
60_2016,9,0,0,950400,2020-03-21,2020-04-01
61_2017,9,7,7,950400,2020-03-21,2020-04-01
63_2016,9,0,0,950400,2020-03-21,2020-04-01
63_2017,9,6,6,950400,2020-03-21,2020-04-01
63_2018,9,6,6,950400,2020-03-21,2020-04-01
63_2019,9,6,6,950400,2020-03-21,2020-04-01
63_2020,9,6,6,950400,2020-03-21,2020-04-01
63_2021,9,0,0,950400,2020-03-21,2020-04-01
64_2019,9,7,7,950400,2020-03-21,2020-04-01
64_2020,9,7,7,950400,2020-03-21,2020-04-01
64_2021,9,0,0,950400,2020-03-21,2020-04-01
65_2022,9,7,7,950400,2020-03-21,2020-04-01
71_2022,9,0,0,950400,2020-03-21,2020-04-01
72_2020,9,6,6,950400,2020-03-21,2020-04-01
72_2021,9,0,0,950400,2020-03-21,2020-04-01
73_2016,9,0,0,950400,2020-03-21,2020-04-01
74_2023,9,6,6,950400,2020-03-21,2020-04-01
74_2024,9,0,0,950400,2020-03-21,2020-04-01
76_2016,9,0,0,950400,2020-03-21,2020-04-01
76_2017,9,6,6,950400,2020-03-21,2020-04-01
77_2018,9,6,6,950400,2020-03-21,2020-04-01
77_2019,9,6,6,950400,2020-03-21,2020-04-01
77_2020,9,6,6,950400,2020-03-21,2020-04-01
79_2016,9,0,0,950400,2020-03-21,2020-04-01
80_2016,9,0,0,950400,2020-03-21,2020-04-01
80_2017,9,6,6,950400,2020-03-21,2020-04-01
80_2018,9,6,6,950400,2020-03-21,2020-04-01
80_2019,9,6,6,950400,2020-03-21,2020-04-01
80_2020,9,6,6,950400,2020-03-21,2020-04-01
80_2021,9,0,0,950400,2020-03-21,2020-04-01
91_2024,9,7,7,950400,2020-03-21,2020-04-01
98_2020,9,6,6,950400,2020-03-21,2020-04-01
98_2021,9,6,6,950400,2020-03-21,2020-04-01
98_2022,9,6,6,950400,2020-03-21,2020-04-01
98_2023,9,6,0,950400,2020-03-21,2020-04-01
100_2016,9,0,0,950400,2020-03-21,2020-04-01
100_2017,9,6,6,950400,2020-03-21,2020-04-01
100_2018,9,6,6,950400,2020-03-21,2020-04-01
100_2019,9,6,6,950400,2020-03-21,2020-04-01
100_2020,9,6,6,950400,2020-03-21,2020-04-01
100_2021,9,6,6,950400,2020-03-21,2020-04-01
100_2022,9,0,0,950400,2020-03-21,2020-04-01
100_2023,9,0,0,950400,2020-03-21,2020-04-01
100_2024,9,0,0,950400,2020-03-21,2020-04-01
101_2016,9,0,0,950400,2020-03-21,2020-04-01
101_2017,9,7,7,950400,2020-03-21,2020-04-01
101_2018,9,7,7,950400,2020-03-21,2020-04-01
101_2019,9,7,7,950400,2020-03-21,2020-04-01
105_2016,9,0,0,950400,2020-03-21,2020-04-01
105_2018,9,6,6,950400,2020-03-21,2020-04-01
105_2019,9,0,0,950400,2020-03-21,2020-04-01
105_2020,9,6,7,950400,2020-03-21,2020-04-01
105_2021,9,0,0,950400,2020-03-21,2020-04-01
105_2022,9,0,0,950400,2020-03-21,2020-04-01
105_2023,9,0,0,950400,2020-03-21,2020-04-01
109_2016,9,0,0,950400,2020-03-21,2020-04-01
109_2017,9,7,7,950400,2020-03-21,2020-04-01
109_2018,9,7,7,950400,2020-03-21,2020-04-01
109_2019,9,7,7,950400,2020-03-21,2020-04-01
109_2020,9,7,7,950400,2020-03-21,2020-04-01
109_2021,9,0,0,950400,2020-03-21,2020-04-01
109_2022,9,0,0,950400,2020-03-21,2020-04-01
109_2023,9,7,7,950400,2020-03-21,2020-04-01
110_2016,9,0,0,950400,2020-03-21,2020-04-01
110_2018,9,7,7,950400,2020-03-21,2020-04-01
110_2019,9,7,7,950400,2020-03-21,2020-04-01
110_2020,9,7,7,950400,2020-03-21,2020-04-01
110_2021,9,0,0,950400,2020-03-21,2020-04-01
110_2022,9,0,0,950400,2020-03-21,2020-04-01
110_2023,9,0,0,950400,2020-03-21,2020-04-01
111_2016,9,0,0,950400,2020-03-21,2020-04-01
111_2018,9,0,0,950400,2020-03-21,2020-04-01
116_2018,9,6,7,950400,2020-03-21,2020-04-01
116_2019,9,6,6,950400,2020-03-21,2020-04-01
116_2020,9,6,6,950400,2020-03-21,2020-04-01
116_2021,9,0,0,950400,2020-03-21,2020-04-01
116_2022,9,6,0,950400,2020-03-21,2020-04-01
116_2023,9,6,0,950400,2020-03-21,2020-04-01
118_2016,9,0,0,950400,2020-03-21,2020-04-01
118_2018,9,6,7,950400,2020-03-21,2020-04-01
118_2019,9,7,7,950400,2020-03-21,2020-04-01
118_2020,9,7,7,950400,2020-03-21,2020-04-01
118_2021,9,7,7,950400,2020-03-21,2020-04-01
120_2016,9,0,0,950400,2020-03-21,2020-04-01
120_2017,9,6,6,950400,2020-03-21,2020-04-01
120_2018,9,6,6,950400,2020-03-21,2020-04-01
120_2019,9,6,6,950400,2020-03-21,2020-04-01
120_2020,9,6,6,950400,2020-03-21,2020-04-01
120_2021,9,6,6,950400,2020-03-21,2020-04-01
120_2022,9,6,0,950400,2020-03-21,2020-04-01
120_2023,9,0,0,950400,2020-03-21,2020-04-01
121_2016,9,0,0,950400,2020-03-21,2020-04-01
125_2016,9,0,0,950400,2020-03-21,2020-04-01
125_2017,9,7,7,950400,2020-03-21,2020-04-01
126_2016,9,0,0,950400,2020-03-21,2020-04-01
126_2018,9,7,7,950400,2020-03-21,2020-04-01
126_2019,9,7,6,950400,2020-03-21,2020-04-01
126_2020,9,7,7,950400,2020-03-21,2020-04-01
126_2021,9,0,0,950400,2020-03-21,2020-04-01
126_2022,9,7,7,950400,2020-03-21,2020-04-01
129_2019,9,6,6,950400,2020-03-21,2020-04-01
129_2020,9,6,6,950400,2020-03-21,2020-04-01
129_2022,9,0,0,950400,2020-03-21,2020-04-01
129_2023,9,0,0,950400,2020-03-21,2020-04-01
131_2016,9,0,0,950400,2020-03-21,2020-04-01
131_2017,9,7,7,950400,2020-03-21,2020-04-01
131_2018,9,6,7,950400,2020-03-21,2020-04-01
131_2019,9,7,0,950400,2020-03-21,2020-04-01
134_2016,9,0,0,950400,2020-03-21,2020-04-01
137_2018,9,7,7,950400,2020-03-21,2020-04-01
137_2019,9,7,7,950400,2020-03-21,2020-04-01
137_2020,9,7,7,950400,2020-03-21,2020-04-01
138_2019,9,7,7,950400,2020-03-21,2020-04-01
138_2020,9,7,7,950400,2020-03-21,2020-04-01
138_2021,9,6,0,950400,2020-03-21,2020-04-01
138_2022,9,0,0,950400,2020-03-21,2020-04-01
139_2015,9,0,0,950400,2020-03-21,2020-04-01
139_2016,9,6,6,950400,2020-03-21,2020-04-01
147_2015,9,0,0,950400,2020-03-21,2020-04-01
149_2015,9,0,0,950400,2020-03-21,2020-04-01
154_2018,9,7,7,950400,2020-03-21,2020-04-01
154_2019,9,7,7,950400,2020-03-21,2020-04-01
154_2020,9,7,7,950400,2020-03-21,2020-04-01
154_2024,9,7,7,950400,2020-03-21,2020-04-01
155_2017,9,6,6,950400,2020-03-21,2020-04-01
155_2018,9,6,6,950400,2020-03-21,2020-04-01
155_2019,9,6,6,950400,2020-03-21,2020-04-01
155_2020,9,6,6,950400,2020-03-21,2020-04-01
155_2021,9,0,0,950400,2020-03-21,2020-04-01
160_2015,9,0,0,950400,2020-03-21,2020-04-01
162_2015,9,0,0,950400,2020-03-21,2020-04-01
164_2019,9,0,0,950400,2020-03-21,2020-04-01
165_2019,9,6,6,950400,2020-03-21,2020-04-01
165_2020,9,6,6,950400,2020-03-21,2020-04-01
166_2015,9,0,0,950400,2020-03-21,2020-04-01
168_2015,9,0,0,950400,2020-03-21,2020-04-01
169_2015,9,0,0,950400,2020-03-21,2020-04-01
170_2015,9,0,0,950400,2020-03-21,2020-04-01
171_2020,9,6,6,950400,2020-03-21,2020-04-01
171_2021,9,0,0,950400,2020-03-21,2020-04-01
172_2015,9,0,0,950400,2020-03-21,2020-04-01
172_2018,9,6,6,950400,2020-03-21,2020-04-01
172_2019,9,6,6,950400,2020-03-21,2020-04-01
172_2020,9,6,6,950400,2020-03-21,2020-04-01
172_2021,9,0,0,950400,2020-03-21,2020-04-01
174_2015,9,0,0,950400,2020-03-21,2020-04-01
176_2015,9,0,0,950400,2020-03-21,2020-04-01
177_2015,9,0,0,950400,2020-03-21,2020-04-01
178_2015,9,0,0,950400,2020-03-21,2020-04-01
179_2015,9,0,0,950400,2020-03-21,2020-04-01
179_2016,9,0,0,950400,2020-03-21,2020-04-01
180_2015,9,0,0,950400,2020-03-21,2020-04-01
180_2016,9,6,6,950400,2020-03-21,2020-04-01
180_2017,9,6,6,950400,2020-03-21,2020-04-01
180_2018,9,6,6,950400,2020-03-21,2020-04-01
180_2019,9,6,6,950400,2020-03-21,2020-04-01
180_2020,9,6,6,950400,2020-03-21,2020-04-01
182_2015,9,0,0,950400,2020-03-21,2020-04-01
186_2016,9,0,0,950400,2020-03-21,2020-04-01
186_2017,9,6,6,950400,2020-03-21,2020-04-01
186_2018,9,6,6,950400,2020-03-21,2020-04-01
186_2019,9,6,6,950400,2020-03-21,2020-04-01
186_2020,9,6,6,950400,2020-03-21,2020-04-01
186_2021,9,0,0,950400,2020-03-21,2020-04-01
187_2016,9,0,0,950400,2020-03-21,2020-04-01
187_2017,9,6,6,950400,2020-03-21,2020-04-01
187_2018,9,6,6,950400,2020-03-21,2020-04-01
187_2019,9,6,6,950400,2020-03-21,2020-04-01
192_2018,9,7,7,950400,2020-03-21,2020-04-01
192_2019,9,7,7,950400,2020-03-21,2020-04-01
192_2020,9,7,7,950400,2020-03-21,2020-04-01
238_2017,9,7,7,950400,2020-03-21,2020-04-01
245_2017,9,0,0,950400,2020-03-21,2020-04-01
249_2020,9,6,7,950400,2020-03-21,2020-04-01
249_2021,9,0,0,950400,2020-03-21,2020-04-01
251_2021,9,7,7,950400,2020-03-21,2020-04-01
252_2017,9,0,0,950400,2020-03-21,2020-04-01
253_2017,9,0,0,950400,2020-03-21,2020-04-01
254_2021,9,7,7,950400,2020-03-21,2020-04-01
254_2022,9,7,7,950400,2020-03-21,2020-04-01
254_2023,9,7,7,950400,2020-03-21,2020-04-01
257_2017,9,0,0,950400,2020-03-21,2020-04-01
260_2017,9,0,0,950400,2020-03-21,2020-04-01
260_2018,9,6,6,950400,2020-03-21,2020-04-01
260_2019,9,6,6,950400,2020-03-21,2020-04-01
260_2020,9,6,6,950400,2020-03-21,2020-04-01
260_2021,9,6,6,950400,2020-03-21,2020-04-01
260_2022,9,6,6,950400,2020-03-21,2020-04-01
260_2023,9,0,0,950400,2020-03-21,2020-04-01
262_2020,9,6,6,950400,2020-03-21,2020-04-01
262_2021,9,6,6,950400,2020-03-21,2020-04-01
262_2022,9,6,6,950400,2020-03-21,2020-04-01
266_2019,9,7,7,950400,2020-03-21,2020-04-01
266_2020,9,7,7,950400,2020-03-21,2020-04-01
274_2017,9,0,0,950400,2020-03-21,2020-04-01
274_2018,9,6,7,950400,2020-03-21,2020-04-01
274_2019,9,7,7,950400,2020-03-21,2020-04-01
274_2020,9,7,7,950400,2020-03-21,2020-04-01
274_2021,9,6,7,950400,2020-03-21,2020-04-01
274_2022,9,7,6,950400,2020-03-21,2020-04-01
282_2022,9,0,0,950400,2020-03-21,2020-04-01
282_2023,9,0,0,950400,2020-03-21,2020-04-01
288_2019,9,7,7,950400,2020-03-21,2020-04-01
291_2020,9,7,7,950400,2020-03-21,2020-04-01
291_2021,9,7,7,950400,2020-03-21,2020-04-01
291_2022,9,0,0,950400,2020-03-21,2020-04-01
301_2017,9,0,0,950400,2020-03-21,2020-04-01
303_2019,9,7,7,950400,2020-03-21,2020-04-01
303_2020,9,7,7,950400,2020-03-21,2020-04-01
306_2017,9,0,0,950400,2020-03-21,2020-04-01
306_2018,9,6,6,950400,2020-03-21,2020-04-01
306_2019,9,6,6,950400,2020-03-21,2020-04-01
306_2020,9,6,6,950400,2020-03-21,2020-04-01
306_2021,9,6,6,950400,2020-03-21,2020-04-01
306_2022,9,0,0,950400,2020-03-21,2020-04-01
312_2022,9,0,0,950400,2020-03-21,2020-04-01
316_2017,9,0,0,950400,2020-03-21,2020-04-01
316_2018,9,6,6,950400,2020-03-21,2020-04-01
316_2019,9,7,6,950400,2020-03-21,2020-04-01
316_2020,9,6,7,950400,2020-03-21,2020-04-01
319_2019,9,7,7,950400,2020-03-21,2020-04-01
325_2020,9,7,7,950400,2020-03-21,2020-04-01
329_2023,9,7,7,950400,2020-03-21,2020-04-01
329_2024,9,7,7,950400,2020-03-21,2020-04-01
337_2021,9,6,6,950400,2020-03-21,2020-04-01
337_2022,9,6,6,950400,2020-03-21,2020-04-01
341_2017,9,0,0,950400,2020-03-21,2020-04-01
343_2023,9,7,7,950400,2020-03-21,2020-04-01
349_2019,9,6,6,950400,2020-03-21,2020-04-01
349_2020,9,6,6,950400,2020-03-21,2020-04-01
349_2021,9,6,6,950400,2020-03-21,2020-04-01
349_2022,9,6,6,950400,2020-03-21,2020-04-01
349_2023,9,6,6,950400,2020-03-21,2020-04-01
349_2024,9,6,6,950400,2020-03-21,2020-04-01
349_2025,9,0,0,950400,2020-03-21,2020-04-01
354_2023,9,7,7,950400,2020-03-21,2020-04-01
354_2024,9,7,7,950400,2020-03-21,2020-04-01
356_2017,9,0,0,950400,2020-03-21,2020-04-01
358_2020,9,7,7,950400,2020-03-21,2020-04-01
358_2021,9,7,7,950400,2020-03-21,2020-04-01
367_2024,9,7,0,950400,2020-03-21,2020-04-01
367_2025,9,0,0,950400,2020-03-21,2020-04-01
368_2017,9,0,0,950400,2020-03-21,2020-04-01
369_2017,9,0,0,950400,2020-03-21,2020-04-01
377_2017,9,0,0,950400,2020-03-21,2020-04-01
391_2021,9,7,7,950400,2020-03-21,2020-04-01
391_2022,9,7,7,950400,2020-03-21,2020-04-01
391_2023,9,7,0,950400,2020-03-21,2020-04-01
399_2020,9,7,7,950400,2020-03-21,2020-04-01
399_2021,9,7,7,950400,2020-03-21,2020-04-01
399_2022,9,7,7,950400,2020-03-21,2020-04-01
399_2023,9,0,0,950400,2020-03-21,2020-04-01
403_2025,9,0,0,950400,2020-03-21,2020-04-01
416_2021,9,7,7,950400,2020-03-21,2020-04-01
416_2024,9,7,7,950400,2020-03-21,2020-04-01
416_2025,9,0,0,950400,2020-03-21,2020-04-01
421_2020,9,7,7,950400,2020-03-21,2020-04-01
421_2022,9,7,7,950400,2020-03-21,2020-04-01
421_2023,9,7,0,950400,2020-03-21,2020-04-01
422_2022,9,7,7,950400,2020-03-21,2020-04-01
422_2023,9,7,7,950400,2020-03-21,2020-04-01
430_2021,9,7,7,950400,2020-03-21,2020-04-01
430_2022,9,7,7,950400,2020-03-21,2020-04-01
431_2020,9,7,7,950400,2020-03-21,2020-04-01
440_2024,9,6,6,950400,2020-03-21,2020-04-01
442_2019,9,7,7,950400,2020-03-21,2020-04-01
442_2022,9,7,7,950400,2020-03-21,2020-04-01
443_2019,9,7,7,950400,2020-03-21,2020-04-01
443_2021,9,7,7,950400,2020-03-21,2020-04-01
443_2022,9,7,7,950400,2020-03-21,2020-04-01
443_2023,9,7,7,950400,2020-03-21,2020-04-01
445_2017,9,0,0,950400,2020-03-21,2020-04-01
445_2018,9,7,7,950400,2020-03-21,2020-04-01
446_2017,9,0,0,950400,2020-03-21,2020-04-01
446_2020,9,7,7,950400,2020-03-21,2020-04-01
446_2022,9,7,7,950400,2020-03-21,2020-04-01
447_2017,9,0,0,950400,2020-03-21,2020-04-01
447_2018,9,6,7,950400,2020-03-21,2020-04-01
447_2019,9,7,7,950400,2020-03-21,2020-04-01
447_2020,9,7,7,950400,2020-03-21,2020-04-01
447_2021,9,7,7,950400,2020-03-21,2020-04-01
447_2022,9,7,7,950400,2020-03-21,2020-04-01
447_2023,9,6,0,950400,2020-03-21,2020-04-01
448_2017,9,0,0,950400,2020-03-21,2020-04-01
448_2018,9,6,6,950400,2020-03-21,2020-04-01
448_2019,9,6,6,950400,2020-03-21,2020-04-01
448_2020,9,6,6,950400,2020-03-21,2020-04-01
448_2021,9,6,6,950400,2020-03-21,2020-04-01
448_2022,9,6,6,950400,2020-03-21,2020-04-01
448_2023,9,0,0,950400,2020-03-21,2020-04-01
450_2017,9,0,0,950400,2020-03-21,2020-04-01
450_2020,9,7,7,950400,2020-03-21,2020-04-01
452_2017,9,0,0,950400,2020-03-21,2020-04-01
452_2018,9,6,6,950400,2020-03-21,2020-04-01
452_2019,9,6,6,950400,2020-03-21,2020-04-01
452_2020,9,6,6,950400,2020-03-21,2020-04-01
452_2021,9,6,6,950400,2020-03-21,2020-04-01
453_2017,9,0,0,950400,2020-03-21,2020-04-01
454_2020,9,7,7,950400,2020-03-21,2020-04-01
456_2019,9,7,7,950400,2020-03-21,2020-04-01
456_2020,9,7,7,950400,2020-03-21,2020-04-01
456_2023,9,7,0,950400,2020-03-21,2020-04-01
458_2017,9,0,0,950400,2020-03-21,2020-04-01
458_2018,9,7,7,950400,2020-03-21,2020-04-01
458_2019,9,7,7,950400,2020-03-21,2020-04-01
458_2020,9,7,7,950400,2020-03-21,2020-04-01
458_2021,9,7,7,950400,2020-03-21,2020-04-01
458_2022,9,7,7,950400,2020-03-21,2020-04-01
459_2017,9,0,0,950400,2020-03-21,2020-04-01
459_2018,9,6,6,950400,2020-03-21,2020-04-01
459_2019,9,0,0,950400,2020-03-21,2020-04-01
459_2020,9,0,0,950400,2020-03-21,2020-04-01
467_2018,9,0,0,950400,2020-03-21,2020-04-01
468_2018,9,0,0,950400,2020-03-21,2020-04-01
469_2018,9,0,0,950400,2020-03-21,2020-04-01
469_2024,9,7,7,950400,2020-03-21,2020-04-01
469_2025,9,0,0,950400,2020-03-21,2020-04-01
470_2018,9,0,0,950400,2020-03-21,2020-04-01
470_2021,9,7,7,950400,2020-03-21,2020-04-01
470_2022,9,7,7,950400,2020-03-21,2020-04-01
470_2023,9,7,7,950400,2020-03-21,2020-04-01
470_2024,9,7,7,950400,2020-03-21,2020-04-01
471_2018,9,0,0,950400,2020-03-21,2020-04-01
472_2018,9,0,0,950400,2020-03-21,2020-04-01
473_2018,9,0,0,950400,2020-03-21,2020-04-01
473_2019,9,6,6,950400,2020-03-21,2020-04-01
473_2020,9,6,6,950400,2020-03-21,2020-04-01
473_2021,9,6,6,950400,2020-03-21,2020-04-01
473_2022,9,6,6,950400,2020-03-21,2020-04-01
473_2023,9,6,6,950400,2020-03-21,2020-04-01
473_2024,9,6,6,950400,2020-03-21,2020-04-01
473_2025,9,0,0,950400,2020-03-21,2020-04-01
474_2018,9,0,0,950400,2020-03-21,2020-04-01
475_2018,9,0,0,950400,2020-03-21,2020-04-01
475_2019,9,6,6,950400,2020-03-21,2020-04-01
475_2020,9,6,6,950400,2020-03-21,2020-04-01
476_2019,9,7,7,950400,2020-03-21,2020-04-01
476_2020,9,7,7,950400,2020-03-21,2020-04-01
476_2021,9,7,7,950400,2020-03-21,2020-04-01
476_2022,9,7,7,950400,2020-03-21,2020-04-01
476_2023,9,7,7,950400,2020-03-21,2020-04-01
476_2024,9,0,0,950400,2020-03-21,2020-04-01
477_2019,9,7,7,950400,2020-03-21,2020-04-01
477_2020,9,7,7,950400,2020-03-21,2020-04-01
477_2021,9,7,7,950400,2020-03-21,2020-04-01
477_2023,9,7,7,950400,2020-03-21,2020-04-01
479_2018,9,0,0,950400,2020-03-21,2020-04-01
479_2019,9,6,6,950400,2020-03-21,2020-04-01
479_2020,9,6,6,950400,2020-03-21,2020-04-01
479_2021,9,6,6,950400,2020-03-21,2020-04-01
479_2022,9,6,6,950400,2020-03-21,2020-04-01
480_2021,9,7,7,950400,2020-03-21,2020-04-01
480_2022,9,7,7,950400,2020-03-21,2020-04-01
481_2018,9,0,0,950400,2020-03-21,2020-04-01
481_2019,9,6,6,950400,2020-03-21,2020-04-01
481_2020,9,6,6,950400,2020-03-21,2020-04-01
481_2021,9,6,6,950400,2020-03-21,2020-04-01
481_2022,9,6,6,950400,2020-03-21,2020-04-01
481_2023,9,6,6,950400,2020-03-21,2020-04-01
481_2024,9,6,6,950400,2020-03-21,2020-04-01
485_2024,9,7,7,950400,2020-03-21,2020-04-01
486_2024,9,7,7,950400,2020-03-21,2020-04-01
486_2025,9,0,0,950400,2020-03-21,2020-04-01
487_2024,9,7,7,950400,2020-03-21,2020-04-01
490_2024,9,6,6,950400,2020-03-21,2020-04-01
491_2018,9,0,0,950400,2020-03-21,2020-04-01
493_2018,9,0,0,950400,2020-03-21,2020-04-01
493_2020,9,6,6,950400,2020-03-21,2020-04-01
496_2018,9,0,0,950400,2020-03-21,2020-04-01
496_2019,9,6,7,950400,2020-03-21,2020-04-01
496_2020,9,6,6,950400,2020-03-21,2020-04-01
496_2021,9,6,6,950400,2020-03-21,2020-04-01
496_2022,9,6,6,950400,2020-03-21,2020-04-01
496_2023,9,6,6,950400,2020-03-21,2020-04-01
496_2024,9,6,6,950400,2020-03-21,2020-04-01
496_2025,9,0,0,950400,2020-03-21,2020-04-01
497_2025,9,0,0,950400,2020-03-21,2020-04-01
499_2020,9,6,6,950400,2020-03-21,2020-04-01
502_2022,9,7,7,950400,2020-03-21,2020-04-01
504_2022,9,7,7,950400,2020-03-21,2020-04-01
504_2023,9,7,7,950400,2020-03-21,2020-04-01
504_2024,9,7,7,950400,2020-03-21,2020-04-01
505_2018,9,0,0,950400,2020-03-21,2020-04-01
505_2019,9,6,7,950400,2020-03-21,2020-04-01
505_2020,9,7,7,950400,2020-03-21,2020-04-01
506_2020,9,6,6,950400,2020-03-21,2020-04-01
506_2022,9,6,6,950400,2020-03-21,2020-04-01
513_2018,9,0,0,950400,2020-03-21,2020-04-01
513_2019,9,6,6,950400,2020-03-21,2020-04-01
513_2020,9,6,6,950400,2020-03-21,2020-04-01
513_2021,9,6,6,950400,2020-03-21,2020-04-01
513_2022,9,6,6,950400,2020-03-21,2020-04-01
513_2023,9,6,6,950400,2020-03-21,2020-04-01
513_2024,9,6,6,950400,2020-03-21,2020-04-01
513_2025,9,0,0,950400,2020-03-21,2020-04-01
514_2024,9,7,7,950400,2020-03-21,2020-04-01
516_2018,9,0,0,950400,2020-03-21,2020-04-01
525_2018,9,0,0,950400,2020-03-21,2020-04-01
525_2019,9,6,6,950400,2020-03-21,2020-04-01
525_2020,9,6,6,950400,2020-03-21,2020-04-01
525_2021,9,6,6,950400,2020-03-21,2020-04-01
525_2024,9,0,0,950400,2020-03-21,2020-04-01
526_2018,9,0,0,950400,2020-03-21,2020-04-01
526_2019,9,6,6,950400,2020-03-21,2020-04-01
526_2020,9,6,6,950400,2020-03-21,2020-04-01
526_2021,9,6,6,950400,2020-03-21,2020-04-01
526_2022,9,6,6,950400,2020-03-21,2020-04-01
526_2023,9,0,0,950400,2020-03-21,2020-04-01
528_2023,9,6,6,950400,2020-03-21,2020-04-01
699_2019,9,0,0,950400,2020-03-21,2020-04-01
700_2019,9,0,0,950400,2020-03-21,2020-04-01
704_2019,9,0,0,950400,2020-03-21,2020-04-01
710_2024,9,6,6,950400,2020-03-21,2020-04-01
710_2025,9,0,0,950400,2020-03-21,2020-04-01
746_2019,9,0,0,950400,2020-03-21,2020-04-01
746_2020,9,0,0,950400,2020-03-21,2020-04-01
788_2021,9,7,7,950400,2020-03-21,2020-04-01
788_2022,9,7,7,950400,2020-03-21,2020-04-01
788_2023,9,7,7,950400,2020-03-21,2020-04-01
788_2024,9,7,7,950400,2020-03-21,2020-04-01
792_2021,9,6,7,950400,2020-03-21,2020-04-01
792_2022,9,7,7,950400,2020-03-21,2020-04-01
792_2023,9,7,7,950400,2020-03-21,2020-04-01
792_2024,9,0,0,950400,2020-03-21,2020-04-01
805_2019,9,0,0,950400,2020-03-21,2020-04-01
805_2020,9,6,6,950400,2020-03-21,2020-04-01
805_2021,9,6,6,950400,2020-03-21,2020-04-01
805_2022,9,6,6,950400,2020-03-21,2020-04-01
805_2023,9,6,6,950400,2020-03-21,2020-04-01
805_2024,9,6,6,950400,2020-03-21,2020-04-01
830_2024,9,6,6,950400,2020-03-21,2020-04-01
830_2025,9,0,0,950400,2020-03-21,2020-04-01
833_2022,9,7,7,950400,2020-03-21,2020-04-01
851_2022,9,0,0,950400,2020-03-21,2020-04-01
882_2023,9,6,6,950400,2020-03-21,2020-04-01
882_2024,9,6,0,950400,2020-03-21,2020-04-01
892_2020,9,0,0,950400,2020-03-21,2020-04-01
893_2020,9,0,0,950400,2020-03-21,2020-04-01
896_2024,9,0,0,950400,2020-03-21,2020-04-01
896_2025,9,0,0,950400,2020-03-21,2020-04-01
901_2020,9,0,0,950400,2020-03-21,2020-04-01
903_2024,9,0,0,950400,2020-03-21,2020-04-01
906_2023,9,0,0,950400,2020-03-21,2020-04-01
906_2024,9,6,6,950400,2020-03-21,2020-04-01
909_2020,9,0,0,950400,2020-03-21,2020-04-01
914_2020,9,0,0,950400,2020-03-21,2020-04-01
922_2020,9,0,0,950400,2020-03-21,2020-04-01
923_2020,9,0,0,950400,2020-03-21,2020-04-01
929_2022,9,0,0,950400,2020-03-21,2020-04-01
929_2023,9,0,0,950400,2020-03-21,2020-04-01
932_2023,9,0,0,950400,2020-03-21,2020-04-01
933_2020,9,0,0,950400,2020-03-21,2020-04-01
947_2022,9,7,7,950400,2020-03-21,2020-04-01
990_2020,9,0,0,950400,2020-03-21,2020-04-01
990_2021,9,7,7,950400,2020-03-21,2020-04-01
990_2022,9,7,7,950400,2020-03-21,2020-04-01
1034_2023,9,0,0,950400,2020-03-21,2020-04-01
1050_2021,9,0,0,950400,2020-03-21,2020-04-01
1051_2021,9,0,0,950400,2020-03-21,2020-04-01
1057_2023,9,7,0,950400,2020-03-21,2020-04-01
1059_2023,9,6,6,950400,2020-03-21,2020-04-01
1102_2021,9,0,0,950400,2020-03-21,2020-04-01
1109_2022,9,7,7,950400,2020-03-21,2020-04-01
1109_2023,9,7,0,950400,2020-03-21,2020-04-01
1109_2024,9,0,0,950400,2020-03-21,2020-04-01
1109_2025,9,0,0,950400,2020-03-21,2020-04-01
1114_2021,9,0,0,950400,2020-03-21,2020-04-01
1121_2021,9,0,0,950400,2020-03-21,2020-04-01
1124_2021,9,0,0,950400,2020-03-21,2020-04-01
1130_2021,9,0,0,950400,2020-03-21,2020-04-01
1131_2021,9,0,0,950400,2020-03-21,2020-04-01
1134_2021,9,0,0,950400,2020-03-21,2020-04-01
1135_2023,9,0,0,950400,2020-03-21,2020-04-01
1137_2021,9,0,0,950400,2020-03-21,2020-04-01
1145_2021,9,0,0,950400,2020-03-21,2020-04-01
1159_2024,9,6,6,950400,2020-03-21,2020-04-01
1159_2025,9,0,0,950400,2020-03-21,2020-04-01
1162_2022,9,0,0,950400,2020-03-21,2020-04-01
1168_2024,9,7,7,950400,2020-03-21,2020-04-01
1170_2022,9,0,0,950400,2020-03-21,2020-04-01
1202_2022,9,0,0,950400,2020-03-21,2020-04-01
1202_2023,9,7,7,950400,2020-03-21,2020-04-01
1202_2024,9,6,6,950400,2020-03-21,2020-04-01
1212_2022,9,0,0,950400,2020-03-21,2020-04-01
1218_2022,9,0,0,950400,2020-03-21,2020-04-01
1219_2022,9,0,0,950400,2020-03-21,2020-04-01
1223_2022,9,0,0,950400,2020-03-21,2020-04-01
1226_2022,9,0,0,950400,2020-03-21,2020-04-01
1230_2022,9,0,0,950400,2020-03-21,2020-04-01
1230_2023,9,0,0,950400,2020-03-21,2020-04-01
1246_2022,9,0,0,950400,2020-03-21,2020-04-01
1247_2022,9,0,0,950400,2020-03-21,2020-04-01
1_2024,9,0,0,950400,2020-03-21,2020-04-01
2_2024,9,0,0,950400,2020-03-21,2020-04-01
10_2018,9,7,7,950400,2020-03-21,2020-04-01
11_2023,9,0,0,950400,2020-03-21,2020-04-01
11_2024,9,0,0,950400,2020-03-21,2020-04-01
