ID,bird_id,period_id,n,period,start,end
1,451,3,632,950400,2020-01-21,2020-02-01
1,451,4,405,864000,2020-02-01,2020-02-11
1,451,30,43,950400,2020-10-21,2020-11-01
1,451,31,444,864000,2020-11-01,2020-11-11
1,451,32,492,864000,2020-11-11,2020-11-21
1,451,33,696,864000,2020-11-21,2020-12-01
1,451,34,755,864000,2020-12-01,2020-12-11
1,451,35,608,864000,2020-12-11,2020-12-21
1,451,36,525,864000,2020-12-21,2020-12-31
1,465,1,2,864000,2020-01-01,2020-01-11
1,465,2,26,864000,2020-01-11,2020-01-21
1,465,3,12,950400,2020-01-21,2020-02-01
1,465,4,26,864000,2020-02-01,2020-02-11
1,465,33,4,864000,2020-11-21,2020-12-01
1,465,34,2,864000,2020-12-01,2020-12-11
1,465,36,6,864000,2020-12-21,2020-12-31
1,469,2,723,864000,2020-01-11,2020-01-21
1,469,3,924,950400,2020-01-21,2020-02-01
1,469,4,643,864000,2020-02-01,2020-02-11
1,487,1,3765,864000,2020-01-01,2020-01-11
1,487,2,3958,864000,2020-01-11,2020-01-21
1,487,3,4346,950400,2020-01-21,2020-02-01
1,487,4,3871,864000,2020-02-01,2020-02-11
1,487,5,2074,864000,2020-02-11,2020-02-21
1,487,6,1123,777600,2020-02-21,2020-03-01
1,487,7,1054,864000,2020-03-01,2020-03-11
1,487,8,176,864000,2020-03-11,2020-03-21
1,487,9,10,950400,2020-03-21,2020-04-01
1,487,11,615,864000,2020-04-11,2020-04-21
1,487,12,298,864000,2020-04-21,2020-05-01
1,487,27,168,864000,2020-09-21,2020-10-01
1,487,28,3043,864000,2020-10-01,2020-10-11
1,487,29,4153,864000,2020-10-11,2020-10-21
1,487,30,4408,950400,2020-10-21,2020-11-01
1,487,31,4126,864000,2020-11-01,2020-11-11
1,487,32,4550,864000,2020-11-11,2020-11-21
1,487,33,4056,864000,2020-11-21,2020-12-01
1,487,34,3729,864000,2020-12-01,2020-12-11
1,487,35,3535,864000,2020-12-11,2020-12-21
1,487,36,3889,864000,2020-12-21,2020-12-31
1,490,1,93,864000,2020-01-01,2020-01-11
1,490,2,970,864000,2020-01-11,2020-01-21
1,490,3,1386,950400,2020-01-21,2020-02-01
1,490,4,1260,864000,2020-02-01,2020-02-11
1,490,5,1145,864000,2020-02-11,2020-02-21
1,490,6,152,777600,2020-02-21,2020-03-01
1,492,1,185,864000,2020-01-01,2020-01-11
1,492,2,839,864000,2020-01-11,2020-01-21
1,492,3,547,950400,2020-01-21,2020-02-01
1,495,1,1253,864000,2020-01-01,2020-01-11
1,495,2,1245,864000,2020-01-11,2020-01-21
1,495,3,1287,950400,2020-01-21,2020-02-01
1,495,4,1246,864000,2020-02-01,2020-02-11
1,495,5,1246,864000,2020-02-11,2020-02-21
1,495,6,1072,777600,2020-02-21,2020-03-01
1,495,7,970,864000,2020-03-01,2020-03-11
1,495,8,240,864000,2020-03-11,2020-03-21
1,495,9,457,950400,2020-03-21,2020-04-01
1,495,10,101,864000,2020-04-01,2020-04-11
1,495,11,188,864000,2020-04-11,2020-04-21
1,495,12,412,864000,2020-04-21,2020-05-01
1,495,13,21,864000,2020-05-01,2020-05-11
1,495,32,203,864000,2020-11-11,2020-11-21
1,495,33,1290,864000,2020-11-21,2020-12-01
1,495,34,1057,864000,2020-12-01,2020-12-11
1,495,35,1226,864000,2020-12-11,2020-12-21
1,495,36,1370,864000,2020-12-21,2020-12-31
1,504,1,31,864000,2020-01-01,2020-01-11
1,504,2,28,864000,2020-01-11,2020-01-21
1,504,4,2,864000,2020-02-01,2020-02-11
1,504,5,4,864000,2020-02-11,2020-02-21
1,504,6,14,777600,2020-02-21,2020-03-01
1,504,7,281,864000,2020-03-01,2020-03-11
1,504,8,297,864000,2020-03-11,2020-03-21
1,504,9,334,950400,2020-03-21,2020-04-01
1,504,10,43,864000,2020-04-01,2020-04-11
1,507,28,132,864000,2020-10-01,2020-10-11
1,507,29,349,864000,2020-10-11,2020-10-21
1,507,30,254,950400,2020-10-21,2020-11-01
1,507,31,129,864000,2020-11-01,2020-11-11
1,508,4,60,864000,2020-02-01,2020-02-11
1,508,5,116,864000,2020-02-11,2020-02-21
1,508,6,119,777600,2020-02-21,2020-03-01
1,508,7,288,864000,2020-03-01,2020-03-11
1,508,8,292,864000,2020-03-11,2020-03-21
1,508,9,332,950400,2020-03-21,2020-04-01
1,508,10,297,864000,2020-04-01,2020-04-11
1,508,11,338,864000,2020-04-11,2020-04-21
1,508,12,326,864000,2020-04-21,2020-05-01
1,508,28,61,864000,2020-10-01,2020-10-11
1,508,29,178,864000,2020-10-11,2020-10-21
1,508,30,372,950400,2020-10-21,2020-11-01
1,508,31,317,864000,2020-11-01,2020-11-11
1,508,32,64,864000,2020-11-11,2020-11-21
1,508,34,72,864000,2020-12-01,2020-12-11
1,509,1,530,864000,2020-01-01,2020-01-11
1,509,2,436,864000,2020-01-11,2020-01-21
1,509,3,541,950400,2020-01-21,2020-02-01
1,509,4,492,864000,2020-02-01,2020-02-11
1,509,5,537,864000,2020-02-11,2020-02-21
1,509,6,449,777600,2020-02-21,2020-03-01
1,509,7,532,864000,2020-03-01,2020-03-11
1,509,8,129,864000,2020-03-11,2020-03-21
1,509,9,184,950400,2020-03-21,2020-04-01
1,509,10,22,864000,2020-04-01,2020-04-11
1,509,30,6,950400,2020-10-21,2020-11-01
1,509,31,20,864000,2020-11-01,2020-11-11
1,509,34,84,864000,2020-12-01,2020-12-11
1,509,35,220,864000,2020-12-11,2020-12-21
1,509,36,365,864000,2020-12-21,2020-12-31
1,511,1,491,864000,2020-01-01,2020-01-11
1,511,2,482,864000,2020-01-11,2020-01-21
1,511,3,509,950400,2020-01-21,2020-02-01
1,511,4,476,864000,2020-02-01,2020-02-11
1,511,5,499,864000,2020-02-11,2020-02-21
1,511,6,338,777600,2020-02-21,2020-03-01
1,511,7,301,864000,2020-03-01,2020-03-11
1,511,8,287,864000,2020-03-11,2020-03-21
1,511,9,333,950400,2020-03-21,2020-04-01
1,511,10,299,864000,2020-04-01,2020-04-11
1,511,11,10,864000,2020-04-11,2020-04-21
1,511,27,164,864000,2020-09-21,2020-10-01
1,511,28,329,864000,2020-10-01,2020-10-11
1,511,29,409,864000,2020-10-11,2020-10-21
1,511,30,830,950400,2020-10-21,2020-11-01
1,511,31,679,864000,2020-11-01,2020-11-11
1,511,32,620,864000,2020-11-11,2020-11-21
1,511,33,599,864000,2020-11-21,2020-12-01
1,511,34,549,864000,2020-12-01,2020-12-11
1,511,35,529,864000,2020-12-11,2020-12-21
1,511,36,484,864000,2020-12-21,2020-12-31
1,519,30,6,950400,2020-10-21,2020-11-01
1,520,1,382,864000,2020-01-01,2020-01-11
1,520,2,450,864000,2020-01-11,2020-01-21
1,520,3,398,950400,2020-01-21,2020-02-01
1,520,4,421,864000,2020-02-01,2020-02-11
1,520,5,420,864000,2020-02-11,2020-02-21
1,520,6,336,777600,2020-02-21,2020-03-01
1,520,7,338,864000,2020-03-01,2020-03-11
1,520,8,290,864000,2020-03-11,2020-03-21
1,520,9,227,950400,2020-03-21,2020-04-01
1,520,10,153,864000,2020-04-01,2020-04-11
1,520,11,111,864000,2020-04-11,2020-04-21
1,520,12,324,864000,2020-04-21,2020-05-01
1,520,14,76,864000,2020-05-11,2020-05-21
1,520,15,267,950400,2020-05-21,2020-06-01
1,520,28,273,864000,2020-10-01,2020-10-11
1,520,29,346,864000,2020-10-11,2020-10-21
1,520,30,755,950400,2020-10-21,2020-11-01
1,520,31,535,864000,2020-11-01,2020-11-11
1,520,32,478,864000,2020-11-11,2020-11-21
1,520,33,404,864000,2020-11-21,2020-12-01
1,520,34,425,864000,2020-12-01,2020-12-11
1,520,35,336,864000,2020-12-11,2020-12-21
1,520,36,378,864000,2020-12-21,2020-12-31
1,521,1,452,864000,2020-01-01,2020-01-11
1,521,2,440,864000,2020-01-11,2020-01-21
1,521,3,474,950400,2020-01-21,2020-02-01
1,521,4,619,864000,2020-02-01,2020-02-11
1,521,5,643,864000,2020-02-11,2020-02-21
1,521,6,539,777600,2020-02-21,2020-03-01
1,521,7,554,864000,2020-03-01,2020-03-11
1,521,8,524,864000,2020-03-11,2020-03-21
1,521,9,383,950400,2020-03-21,2020-04-01
1,521,10,290,864000,2020-04-01,2020-04-11
1,521,11,333,864000,2020-04-11,2020-04-21
1,521,12,341,864000,2020-04-21,2020-05-01
1,521,27,73,864000,2020-09-21,2020-10-01
1,521,28,541,864000,2020-10-01,2020-10-11
1,521,29,702,864000,2020-10-11,2020-10-21
1,521,30,776,950400,2020-10-21,2020-11-01
1,521,31,584,864000,2020-11-01,2020-11-11
1,521,32,550,864000,2020-11-11,2020-11-21
1,521,33,341,864000,2020-11-21,2020-12-01
1,521,34,390,864000,2020-12-01,2020-12-11
1,521,35,245,864000,2020-12-11,2020-12-21
1,521,36,303,864000,2020-12-21,2020-12-31
1,528,1,319,864000,2020-01-01,2020-01-11
1,528,2,583,864000,2020-01-11,2020-01-21
1,528,3,601,950400,2020-01-21,2020-02-01
1,528,4,562,864000,2020-02-01,2020-02-11
1,528,5,572,864000,2020-02-11,2020-02-21
1,528,6,506,777600,2020-02-21,2020-03-01
1,528,7,571,864000,2020-03-01,2020-03-11
1,528,8,438,864000,2020-03-11,2020-03-21
1,528,9,378,950400,2020-03-21,2020-04-01
1,528,10,282,864000,2020-04-01,2020-04-11
1,528,11,78,864000,2020-04-11,2020-04-21
1,528,29,11,864000,2020-10-11,2020-10-21
1,528,30,430,950400,2020-10-21,2020-11-01
1,528,31,372,864000,2020-11-01,2020-11-11
1,528,32,218,864000,2020-11-11,2020-11-21
1,528,33,134,864000,2020-11-21,2020-12-01
1,528,34,197,864000,2020-12-01,2020-12-11
1,528,35,203,864000,2020-12-11,2020-12-21
1,528,36,172,864000,2020-12-21,2020-12-31
1,708,1,75,864000,2020-01-01,2020-01-11
1,708,2,79,864000,2020-01-11,2020-01-21
1,708,3,58,950400,2020-01-21,2020-02-01
1,708,4,66,864000,2020-02-01,2020-02-11
1,708,5,101,864000,2020-02-11,2020-02-21
1,708,6,94,777600,2020-02-21,2020-03-01
1,708,7,72,864000,2020-03-01,2020-03-11
1,708,9,26,950400,2020-03-21,2020-04-01
1,708,10,139,864000,2020-04-01,2020-04-11
1,708,11,110,864000,2020-04-11,2020-04-21
1,708,12,123,864000,2020-04-21,2020-05-01
1,708,13,96,864000,2020-05-01,2020-05-11
1,708,27,61,864000,2020-09-21,2020-10-01
1,708,28,179,864000,2020-10-01,2020-10-11
1,708,29,81,864000,2020-10-11,2020-10-21
1,708,30,123,950400,2020-10-21,2020-11-01
1,708,31,143,864000,2020-11-01,2020-11-11
1,708,32,130,864000,2020-11-11,2020-11-21
1,708,33,132,864000,2020-11-21,2020-12-01
1,708,34,80,864000,2020-12-01,2020-12-11
1,708,35,63,864000,2020-12-11,2020-12-21
1,708,36,70,864000,2020-12-21,2020-12-31
1,789,30,252,950400,2020-10-21,2020-11-01
1,789,31,191,864000,2020-11-01,2020-11-11
1,789,32,268,864000,2020-11-11,2020-11-21
1,789,33,196,864000,2020-11-21,2020-12-01
1,789,34,246,864000,2020-12-01,2020-12-11
1,789,35,188,864000,2020-12-11,2020-12-21
1,876,13,25,864000,2020-05-01,2020-05-11
1,882,1,1919,864000,2020-01-01,2020-01-11
1,882,2,1920,864000,2020-01-11,2020-01-21
1,882,3,2107,950400,2020-01-21,2020-02-01
1,882,4,1917,864000,2020-02-01,2020-02-11
1,882,5,1919,864000,2020-02-11,2020-02-21
1,882,6,1536,777600,2020-02-21,2020-03-01
1,882,7,1088,864000,2020-03-01,2020-03-11
1,882,8,840,864000,2020-03-11,2020-03-21
1,882,9,923,950400,2020-03-21,2020-04-01
1,882,10,463,864000,2020-04-01,2020-04-11
1,882,29,1906,864000,2020-10-11,2020-10-21
1,882,30,2111,950400,2020-10-21,2020-11-01
1,882,31,1907,864000,2020-11-01,2020-11-11
1,882,32,1920,864000,2020-11-11,2020-11-21
1,882,33,1920,864000,2020-11-21,2020-12-01
1,882,34,1918,864000,2020-12-01,2020-12-11
1,882,35,1921,864000,2020-12-11,2020-12-21
1,882,36,2101,864000,2020-12-21,2020-12-31
1,896,1,1605,864000,2020-01-01,2020-01-11
1,896,2,1371,864000,2020-01-11,2020-01-21
1,896,3,1635,950400,2020-01-21,2020-02-01
1,896,4,1857,864000,2020-02-01,2020-02-11
1,896,5,1885,864000,2020-02-11,2020-02-21
1,896,6,1526,777600,2020-02-21,2020-03-01
1,896,7,1784,864000,2020-03-01,2020-03-11
1,896,8,842,864000,2020-03-11,2020-03-21
1,896,9,923,950400,2020-03-21,2020-04-01
1,896,10,839,864000,2020-04-01,2020-04-11
1,896,11,840,864000,2020-04-11,2020-04-21
1,896,12,33,864000,2020-04-21,2020-05-01
1,896,29,825,864000,2020-10-11,2020-10-21
1,896,30,2008,950400,2020-10-21,2020-11-01
1,896,31,1812,864000,2020-11-01,2020-11-11
1,896,32,1917,864000,2020-11-11,2020-11-21
1,896,33,1579,864000,2020-11-21,2020-12-01
1,896,34,1805,864000,2020-12-01,2020-12-11
1,896,35,1744,864000,2020-12-11,2020-12-21
1,896,36,1592,864000,2020-12-21,2020-12-31
1,903,1,1070,864000,2020-01-01,2020-01-11
1,903,2,1061,864000,2020-01-11,2020-01-21
1,903,3,1168,950400,2020-01-21,2020-02-01
1,903,4,1072,864000,2020-02-01,2020-02-11
1,903,5,1074,864000,2020-02-11,2020-02-21
1,903,6,848,777600,2020-02-21,2020-03-01
1,903,7,1075,864000,2020-03-01,2020-03-11
1,903,8,297,864000,2020-03-11,2020-03-21
1,903,11,715,864000,2020-04-11,2020-04-21
1,903,12,869,864000,2020-04-21,2020-05-01
1,903,13,729,864000,2020-05-01,2020-05-11
1,903,31,573,864000,2020-11-01,2020-11-11
1,903,32,1079,864000,2020-11-11,2020-11-21
1,903,33,1066,864000,2020-11-21,2020-12-01
1,903,34,1076,864000,2020-12-01,2020-12-11
1,903,35,1071,864000,2020-12-11,2020-12-21
1,903,36,1161,864000,2020-12-21,2020-12-31
1,926,33,1,864000,2020-11-21,2020-12-01
1,935,2,22,864000,2020-01-11,2020-01-21
1,935,30,37,950400,2020-10-21,2020-11-01
1,988,1,316,864000,2020-01-01,2020-01-11
1,988,2,614,864000,2020-01-11,2020-01-21
1,988,3,526,950400,2020-01-21,2020-02-01
1,988,4,423,864000,2020-02-01,2020-02-11
1,988,5,687,864000,2020-02-11,2020-02-21
1,988,6,586,777600,2020-02-21,2020-03-01
1,988,7,688,864000,2020-03-01,2020-03-11
1,988,8,690,864000,2020-03-11,2020-03-21
1,988,9,836,950400,2020-03-21,2020-04-01
1,988,10,313,864000,2020-04-01,2020-04-11
1,988,30,132,950400,2020-10-21,2020-11-01
1,988,31,640,864000,2020-11-01,2020-11-11
1,988,32,609,864000,2020-11-11,2020-11-21
1,988,33,442,864000,2020-11-21,2020-12-01
1,988,34,561,864000,2020-12-01,2020-12-11
1,988,35,400,864000,2020-12-11,2020-12-21
1,988,36,449,864000,2020-12-21,2020-12-31
1,1005,1,277,864000,2020-01-01,2020-01-11
1,1005,4,141,864000,2020-02-01,2020-02-11
1,1005,5,342,864000,2020-02-11,2020-02-21
1,1005,6,281,777600,2020-02-21,2020-03-01
1,1005,7,491,864000,2020-03-01,2020-03-11
1,1005,8,469,864000,2020-03-11,2020-03-21
1,1005,9,676,950400,2020-03-21,2020-04-01
1,1005,10,599,864000,2020-04-01,2020-04-11
1,1005,11,394,864000,2020-04-11,2020-04-21
1,1005,27,91,864000,2020-09-21,2020-10-01
1,1005,28,535,864000,2020-10-01,2020-10-11
1,1005,29,532,864000,2020-10-11,2020-10-21
1,1005,30,496,950400,2020-10-21,2020-11-01
1,1005,31,486,864000,2020-11-01,2020-11-11
1,1005,32,409,864000,2020-11-11,2020-11-21
1,1005,33,12,864000,2020-11-21,2020-12-01
1,1005,34,7,864000,2020-12-01,2020-12-11
1,1005,35,405,864000,2020-12-11,2020-12-21
1,1005,36,167,864000,2020-12-21,2020-12-31
1,1006,1,1632,864000,2020-01-01,2020-01-11
1,1006,2,1694,864000,2020-01-11,2020-01-21
1,1006,3,1936,950400,2020-01-21,2020-02-01
1,1006,4,1848,864000,2020-02-01,2020-02-11
1,1006,5,1867,864000,2020-02-11,2020-02-21
1,1006,6,1379,777600,2020-02-21,2020-03-01
1,1006,7,1805,864000,2020-03-01,2020-03-11
1,1006,8,1712,864000,2020-03-11,2020-03-21
1,1006,9,1430,950400,2020-03-21,2020-04-01
1,1006,10,729,864000,2020-04-01,2020-04-11
1,1006,11,679,864000,2020-04-11,2020-04-21
1,1006,12,883,864000,2020-04-21,2020-05-01
1,1006,13,467,864000,2020-05-01,2020-05-11
1,1006,28,776,864000,2020-10-01,2020-10-11
1,1006,29,1622,864000,2020-10-11,2020-10-21
1,1006,30,1965,950400,2020-10-21,2020-11-01
1,1006,31,999,864000,2020-11-01,2020-11-11
1,1006,32,1148,864000,2020-11-11,2020-11-21
1,1006,33,1698,864000,2020-11-21,2020-12-01
1,1006,34,1826,864000,2020-12-01,2020-12-11
1,1006,35,1667,864000,2020-12-11,2020-12-21
1,1006,36,1727,864000,2020-12-21,2020-12-31
1,1059,1,1131,864000,2020-01-01,2020-01-11
1,1059,2,1124,864000,2020-01-11,2020-01-21
1,1059,3,1218,950400,2020-01-21,2020-02-01
1,1059,4,1080,864000,2020-02-01,2020-02-11
1,1059,5,1080,864000,2020-02-11,2020-02-21
1,1059,6,864,777600,2020-02-21,2020-03-01
1,1059,7,1080,864000,2020-03-01,2020-03-11
1,1059,8,1080,864000,2020-03-11,2020-03-21
1,1059,9,1187,950400,2020-03-21,2020-04-01
1,1059,10,809,864000,2020-04-01,2020-04-11
1,1059,29,234,864000,2020-10-11,2020-10-21
1,1059,31,610,864000,2020-11-01,2020-11-11
1,1059,32,1080,864000,2020-11-11,2020-11-21
1,1059,33,1080,864000,2020-11-21,2020-12-01
1,1059,34,1080,864000,2020-12-01,2020-12-11
1,1059,35,1080,864000,2020-12-11,2020-12-21
1,1059,36,1245,864000,2020-12-21,2020-12-31
1,1098,5,332,864000,2020-02-11,2020-02-21
1,1098,11,161,864000,2020-04-11,2020-04-21
1,1098,12,20,864000,2020-04-21,2020-05-01
1,1098,14,804,864000,2020-05-11,2020-05-21
1,1098,15,1188,950400,2020-05-21,2020-06-01
1,1098,16,231,864000,2020-06-01,2020-06-11
1,1098,29,694,864000,2020-10-11,2020-10-21
1,1098,30,153,950400,2020-10-21,2020-11-01
1,1098,35,13,864000,2020-12-11,2020-12-21
1,1103,1,1078,864000,2020-01-01,2020-01-11
1,1103,2,1079,864000,2020-01-11,2020-01-21
1,1103,3,1187,950400,2020-01-21,2020-02-01
1,1103,4,1078,864000,2020-02-01,2020-02-11
1,1103,5,1077,864000,2020-02-11,2020-02-21
1,1103,6,865,777600,2020-02-21,2020-03-01
1,1103,7,1079,864000,2020-03-01,2020-03-11
1,1103,8,1078,864000,2020-03-11,2020-03-21
1,1103,9,810,950400,2020-03-21,2020-04-01
1,1103,10,145,864000,2020-04-01,2020-04-11
1,1103,11,65,864000,2020-04-11,2020-04-21
1,1103,29,592,864000,2020-10-11,2020-10-21
1,1103,30,1208,950400,2020-10-21,2020-11-01
1,1103,31,1079,864000,2020-11-01,2020-11-11
1,1103,32,1080,864000,2020-11-11,2020-11-21
1,1103,33,1079,864000,2020-11-21,2020-12-01
1,1103,34,1078,864000,2020-12-01,2020-12-11
1,1103,35,1079,864000,2020-12-11,2020-12-21
1,1103,36,1190,864000,2020-12-21,2020-12-31
1,1113,32,383,864000,2020-11-11,2020-11-21
1,1113,33,303,864000,2020-11-21,2020-12-01
1,1113,34,23,864000,2020-12-01,2020-12-11
1,1127,3,1,950400,2020-01-21,2020-02-01
1,1132,1,509,864000,2020-01-01,2020-01-11
1,1132,2,554,864000,2020-01-11,2020-01-21
1,1132,3,714,950400,2020-01-21,2020-02-01
1,1132,4,517,864000,2020-02-01,2020-02-11
1,1132,5,530,864000,2020-02-11,2020-02-21
1,1132,6,424,777600,2020-02-21,2020-03-01
1,1132,7,452,864000,2020-03-01,2020-03-11
1,1132,8,56,864000,2020-03-11,2020-03-21
1,1132,9,9,950400,2020-03-21,2020-04-01
1,1132,31,95,864000,2020-11-01,2020-11-11
1,1132,32,171,864000,2020-11-11,2020-11-21
1,1132,33,71,864000,2020-11-21,2020-12-01
1,1132,35,31,864000,2020-12-11,2020-12-21
1,1132,36,605,864000,2020-12-21,2020-12-31
1,1133,6,70,777600,2020-02-21,2020-03-01
1,1133,8,70,864000,2020-03-11,2020-03-21
1,1133,11,7,864000,2020-04-11,2020-04-21
1,1133,13,69,864000,2020-05-01,2020-05-11
1,1133,21,26,950400,2020-07-21,2020-08-01
1,1133,30,240,950400,2020-10-21,2020-11-01
1,1136,1,1078,864000,2020-01-01,2020-01-11
1,1136,2,1079,864000,2020-01-11,2020-01-21
1,1136,3,1188,950400,2020-01-21,2020-02-01
1,1136,4,1081,864000,2020-02-01,2020-02-11
1,1136,5,1078,864000,2020-02-11,2020-02-21
1,1136,6,862,777600,2020-02-21,2020-03-01
1,1136,7,1080,864000,2020-03-01,2020-03-11
1,1136,8,1079,864000,2020-03-11,2020-03-21
1,1136,9,1185,950400,2020-03-21,2020-04-01
1,1136,10,1080,864000,2020-04-01,2020-04-11
1,1136,11,1077,864000,2020-04-11,2020-04-21
1,1136,12,1031,864000,2020-04-21,2020-05-01
1,1136,30,1138,950400,2020-10-21,2020-11-01
1,1136,31,1078,864000,2020-11-01,2020-11-11
1,1136,32,1080,864000,2020-11-11,2020-11-21
1,1136,33,1080,864000,2020-11-21,2020-12-01
1,1136,34,1079,864000,2020-12-01,2020-12-11
1,1136,35,1082,864000,2020-12-11,2020-12-21
1,1136,36,1187,864000,2020-12-21,2020-12-31
1,1138,5,36,864000,2020-02-11,2020-02-21
1,1138,8,1,864000,2020-03-11,2020-03-21
1,1138,36,7,864000,2020-12-21,2020-12-31
1,1143,31,11,864000,2020-11-01,2020-11-11
1,1143,32,480,864000,2020-11-11,2020-11-21
1,1143,33,184,864000,2020-11-21,2020-12-01
1,1143,34,22,864000,2020-12-01,2020-12-11
1,1143,35,9,864000,2020-12-11,2020-12-21
1,1146,29,262,864000,2020-10-11,2020-10-21
1,1146,30,229,950400,2020-10-21,2020-11-01
1,1147,3,62,950400,2020-01-21,2020-02-01
1,1147,4,59,864000,2020-02-01,2020-02-11
1,1147,5,59,864000,2020-02-11,2020-02-21
1,1147,6,49,777600,2020-02-21,2020-03-01
1,1147,7,59,864000,2020-03-01,2020-03-11
1,1147,8,60,864000,2020-03-11,2020-03-21
1,1147,9,66,950400,2020-03-21,2020-04-01
1,1147,10,60,864000,2020-04-01,2020-04-11
1,1147,11,60,864000,2020-04-11,2020-04-21
1,1147,12,23,864000,2020-04-21,2020-05-01
1,1147,28,619,864000,2020-10-01,2020-10-11
1,1147,29,908,864000,2020-10-11,2020-10-21
1,1182,29,205,864000,2020-10-11,2020-10-21
1,1182,36,1,864000,2020-12-21,2020-12-31
1,1252,1,78,864000,2020-01-01,2020-01-11
1,1252,2,62,864000,2020-01-11,2020-01-21
1,1252,3,63,950400,2020-01-21,2020-02-01
1,1252,4,59,864000,2020-02-01,2020-02-11
1,1252,5,46,864000,2020-02-11,2020-02-21
1,1252,6,11,777600,2020-02-21,2020-03-01
1,1252,8,16,864000,2020-03-11,2020-03-21
1,1252,10,9,864000,2020-04-01,2020-04-11
1,1252,11,14,864000,2020-04-11,2020-04-21
1,1252,12,58,864000,2020-04-21,2020-05-01
1,1252,13,59,864000,2020-05-01,2020-05-11
1,1252,14,46,864000,2020-05-11,2020-05-21
1,1252,28,6,864000,2020-10-01,2020-10-11
1,1252,29,107,864000,2020-10-11,2020-10-21
1,1252,30,444,950400,2020-10-21,2020-11-01
1,1252,33,56,864000,2020-11-21,2020-12-01
1,1252,34,27,864000,2020-12-01,2020-12-11
1,1254,3,1,950400,2020-01-21,2020-02-01
1,1254,8,4,864000,2020-03-11,2020-03-21
1,1254,33,7,864000,2020-11-21,2020-12-01
2,3,1,636,864000,2020-01-01,2020-01-11
2,3,2,750,864000,2020-01-11,2020-01-21
2,3,3,826,950400,2020-01-21,2020-02-01
2,3,4,503,864000,2020-02-01,2020-02-11
2,3,5,543,864000,2020-02-11,2020-02-21
2,3,6,669,777600,2020-02-21,2020-03-01
2,3,7,788,864000,2020-03-01,2020-03-11
2,3,8,461,864000,2020-03-11,2020-03-21
2,3,9,377,950400,2020-03-21,2020-04-01
2,3,10,294,864000,2020-04-01,2020-04-11
2,3,29,274,864000,2020-10-11,2020-10-21
2,3,30,795,950400,2020-10-21,2020-11-01
2,3,31,930,864000,2020-11-01,2020-11-11
2,3,32,887,864000,2020-11-11,2020-11-21
2,3,33,889,864000,2020-11-21,2020-12-01
2,3,34,856,864000,2020-12-01,2020-12-11
2,3,35,838,864000,2020-12-11,2020-12-21
2,3,36,720,864000,2020-12-21,2020-12-31
2,4,14,30,864000,2020-05-11,2020-05-21
2,4,17,44,864000,2020-06-11,2020-06-21
2,4,29,72,864000,2020-10-11,2020-10-21
2,5,1,900,864000,2020-01-01,2020-01-11
2,5,2,970,864000,2020-01-11,2020-01-21
2,5,3,1003,950400,2020-01-21,2020-02-01
2,5,4,806,864000,2020-02-01,2020-02-11
2,5,5,639,864000,2020-02-11,2020-02-21
2,5,6,232,777600,2020-02-21,2020-03-01
2,5,7,288,864000,2020-03-01,2020-03-11
2,5,8,224,864000,2020-03-11,2020-03-21
2,5,9,270,950400,2020-03-21,2020-04-01
2,5,10,277,864000,2020-04-01,2020-04-11
2,5,11,253,864000,2020-04-11,2020-04-21
2,5,12,294,864000,2020-04-21,2020-05-01
2,5,13,171,864000,2020-05-01,2020-05-11
2,5,30,128,950400,2020-10-21,2020-11-01
2,5,31,288,864000,2020-11-01,2020-11-11
2,5,32,237,864000,2020-11-11,2020-11-21
2,5,33,582,864000,2020-11-21,2020-12-01
2,5,34,905,864000,2020-12-01,2020-12-11
2,5,35,904,864000,2020-12-11,2020-12-21
2,5,36,1156,864000,2020-12-21,2020-12-31
2,7,29,323,864000,2020-10-11,2020-10-21
2,7,30,198,950400,2020-10-21,2020-11-01
2,7,31,160,864000,2020-11-01,2020-11-11
2,7,32,229,864000,2020-11-11,2020-11-21
2,7,33,178,864000,2020-11-21,2020-12-01
2,7,34,2,864000,2020-12-01,2020-12-11
2,12,5,1,864000,2020-02-11,2020-02-21
2,12,9,32,950400,2020-03-21,2020-04-01
2,12,28,138,864000,2020-10-01,2020-10-11
2,12,29,97,864000,2020-10-11,2020-10-21
2,12,35,6,864000,2020-12-11,2020-12-21
2,12,36,66,864000,2020-12-21,2020-12-31
2,14,30,123,950400,2020-10-21,2020-11-01
2,14,31,8,864000,2020-11-01,2020-11-11
2,15,27,10,864000,2020-09-21,2020-10-01
